Name,Employee ID,Service Center,Date,Gap Time,First Pro Number,First Pro HU,Second Pro Number,Second Pro HU
Tina Hernandez,72195856,STX,2023-08-07,22.46,8564399802,6,9496266121,4
Tina Hernandez,72195856,STX,2023-08-07,25.72,1172136105,5,8744275944,7
Monique Ray,64606888,HOU,2023-08-07,32.27,9034262322,3,3241919778,1
Monique Ray,64606888,HOU,2023-08-07,33.72,2731607928,8,4127127722,7
Monique Ray,64606888,HOU,2023-08-07,23.52,9540375408,2,5871899444,4
Dave Graham,11267032,STX,2023-08-07,26.1,5825394108,8,513714325,8
Dave Graham,11267032,STX,2023-08-07,31.56,83958465,3,7826152725,6
Dave Graham,11267032,STX,2023-08-07,28.77,1598030731,6,4462704155,3
Dave Graham,11267032,STX,2023-08-07,24.64,8036512565,7,9387486642,1
Chris Madden,94850672,OKC,2023-08-07,21.92,8160565180,3,2259404348,6
Chris Madden,94850672,OKC,2023-08-07,23.03,7854638766,8,8312380237,7
Chris Madden,94850672,OKC,2023-08-07,26.02,5018273340,8,9787530335,1
Chris Madden,94850672,OKC,2023-08-07,33.27,5378148574,7,957650746,8
Chris Madden,94850672,OKC,2023-08-07,27.94,1784729766,1,9455923069,7
Daniel Ibarra,42835825,HOU,2023-08-07,23.13,9698302269,8,156804348,5
Gary Jennings,17112032,DAL,2023-08-07,26.08,8739601563,5,4355657428,2
Gary Jennings,17112032,DAL,2023-08-07,25.55,9154899591,7,4725391810,4
Gary Jennings,17112032,DAL,2023-08-07,20.49,8746304678,8,8185938501,3
Gary Jennings,17112032,DAL,2023-08-07,25.14,9922684914,1,4578684175,7
Gary Jennings,17112032,DAL,2023-08-07,20.94,7386909584,4,7474932861,6
Tracy Johnson,8933606,STX,2023-08-07,30.93,4576286461,8,8374696579,2
Tracy Johnson,8933606,STX,2023-08-07,31.67,3026887639,8,4541212774,1
Tracy Johnson,8933606,STX,2023-08-07,33.49,7287437293,7,2646876471,3
Tracy Johnson,8933606,STX,2023-08-07,22.42,6701077493,8,1607432014,3
Tracy Johnson,8933606,STX,2023-08-07,23.35,220342328,6,7053999129,4
Tracy Johnson,8933606,STX,2023-08-07,20.42,7030246316,3,1779559485,6
Tracy Johnson,8933606,STX,2023-08-07,32.7,8465849016,4,8835782550,4
Sara Davis,40994287,FTW,2023-08-07,23.2,7142069379,8,4855772990,7
Sara Davis,40994287,FTW,2023-08-07,23.69,8930992005,1,2751814956,4
Sara Davis,40994287,FTW,2023-08-07,32.94,2855258970,8,1541266073,7
Sara Davis,40994287,FTW,2023-08-07,32.61,5906615962,7,9462579336,5
Michael Gonzales,94497229,DAL,2023-08-07,28.7,8834778308,2,1127456004,4
Michael Gonzales,94497229,DAL,2023-08-07,33.42,7491669699,7,9232595912,7
Michael Gonzales,94497229,DAL,2023-08-07,26.94,7854356920,1,6469567894,2
Michael Gonzales,94497229,DAL,2023-08-07,27.13,2324834526,5,4908048667,5
Michael Gonzales,94497229,DAL,2023-08-07,21.69,3046137623,8,8277391948,8
Michael Gonzales,94497229,DAL,2023-08-07,26.95,2861863609,3,3928710238,3
Michael Leach,87179195,STX,2023-08-07,26.13,5295663192,6,8672745935,5
Michael Leach,87179195,STX,2023-08-07,25.57,4393890168,3,1780621356,1
Michael Leach,87179195,STX,2023-08-07,27.39,7075399237,8,6044164481,1
Michael Leach,87179195,STX,2023-08-07,27.22,2663185810,3,6314341804,3
Michael Leach,87179195,STX,2023-08-07,31.76,9602963735,4,8640204014,8
Michael Leach,87179195,STX,2023-08-07,25.29,7948510585,1,8959660840,7
Mark Flowers,41639238,HOU,2023-08-07,20.41,2012810701,5,4516388990,3
Mark Flowers,41639238,HOU,2023-08-07,23.61,1823712026,3,6792154602,3
Mark Flowers,41639238,HOU,2023-08-07,20.34,7896321888,4,5369151739,1
Mark Flowers,41639238,HOU,2023-08-07,20.27,9073468722,8,573691051,8
Mark Flowers,41639238,HOU,2023-08-07,26.27,881659559,3,9579681511,5
Mark Flowers,41639238,HOU,2023-08-07,34.04,5574653045,1,921474979,1
Jacob Hood,31301588,FTW,2023-08-07,29.85,9079285868,4,4348601430,8
Jacob Hood,31301588,FTW,2023-08-07,31.82,4562630346,6,4781259211,1
Jacob Hood,31301588,FTW,2023-08-07,26.65,6248156903,5,9642356455,3
Elizabeth Stevenson,94871444,STX,2023-08-07,29.71,9899691408,3,9050622696,5
Elizabeth Stevenson,94871444,STX,2023-08-07,31.46,1223615876,8,9492164179,8
Elizabeth Stevenson,94871444,STX,2023-08-07,30.53,5921982405,2,7730235214,6
Elizabeth Stevenson,94871444,STX,2023-08-07,32.78,3786899878,6,3867285513,8
Elizabeth Stevenson,94871444,STX,2023-08-07,34.31,7850840819,4,3734009072,2
Elizabeth Stevenson,94871444,STX,2023-08-07,32.66,9126898309,5,4687057761,3
Elizabeth Stevenson,94871444,STX,2023-08-07,34.8,5850289980,5,790746427,1
Tanner Romero,34636635,SHV,2023-08-07,28.58,9713786963,5,538675024,5
Tanner Romero,34636635,SHV,2023-08-07,20.71,8912491398,5,6293391818,4
Tanner Romero,34636635,SHV,2023-08-07,25.99,9937170667,1,4112236276,1
Tanner Romero,34636635,SHV,2023-08-07,22.89,832914486,1,1312784120,1
Tanner Romero,34636635,SHV,2023-08-07,26.24,797893958,7,4916309402,8
Tanner Romero,34636635,SHV,2023-08-07,24.41,450502090,7,9601055219,1
Karen Wells,69335321,FTW,2023-08-07,25.38,7759135093,7,6000374050,5
Karen Wells,69335321,FTW,2023-08-07,27.4,3277183498,7,4330759477,7
Karen Wells,69335321,FTW,2023-08-07,29.92,1147527598,5,8869232611,3
Erik Thompson,49016266,HOU,2023-08-07,32.12,8152649317,6,1080546539,6
Erik Thompson,49016266,HOU,2023-08-07,22.52,6157226511,7,5378845341,3
Erik Thompson,49016266,HOU,2023-08-07,31.02,8960847897,4,4798112249,4
Erik Thompson,49016266,HOU,2023-08-07,26.13,3044827898,3,8172155346,4
Erik Thompson,49016266,HOU,2023-08-07,23.1,3542250987,2,6879947733,5
Erik Thompson,49016266,HOU,2023-08-07,33.95,2683167110,4,2371202659,5
Erik Thompson,49016266,HOU,2023-08-07,24.56,7606927731,7,6062663752,6
Rhonda Brooks,13604223,OKC,2023-08-07,27.43,3617976601,6,8062253796,2
Rhonda Brooks,13604223,OKC,2023-08-07,20.06,992150322,2,1348062890,5
Rhonda Brooks,13604223,OKC,2023-08-07,31.64,8970477261,1,4840384525,8
Rhonda Brooks,13604223,OKC,2023-08-07,26.32,9066260504,4,7663500225,8
Rhonda Brooks,13604223,OKC,2023-08-07,25.8,3804871113,6,5824865612,4
Rhonda Brooks,13604223,OKC,2023-08-07,20.18,7161795391,6,7285258917,8
Rhonda Brooks,13604223,OKC,2023-08-07,32.39,5180547899,3,4618204492,3
Caitlin George,47685118,HOU,2023-08-07,22.91,917529779,1,9087378032,5
Thomas Cummings,57246918,FTW,2023-08-07,30.45,665257824,3,3565201132,5
Thomas Cummings,57246918,FTW,2023-08-07,24.54,3736566553,1,3130932274,4
Thomas Cummings,57246918,FTW,2023-08-07,32.76,4824325774,7,4488029453,6
Thomas Cummings,57246918,FTW,2023-08-07,24.6,9408408782,5,4657382773,6
Heather Fuller,16604091,STX,2023-08-07,28.22,868932369,8,7513491776,6
Jimmy Ruiz,63589781,SHV,2023-08-07,28.74,5496435423,1,9049734791,8
Jimmy Ruiz,63589781,SHV,2023-08-07,26.77,1584584266,1,5811957647,3
Jimmy Ruiz,63589781,SHV,2023-08-07,23.7,9352332770,6,5839215960,4
Jimmy Ruiz,63589781,SHV,2023-08-07,32.85,1585369602,5,8077911236,5
Jimmy Ruiz,63589781,SHV,2023-08-07,23.53,6572856863,8,90541182,3
Jimmy Ruiz,63589781,SHV,2023-08-07,26.16,9921654066,4,1209958218,6
Jimmy Ruiz,63589781,SHV,2023-08-07,27.98,7950108210,7,3106377353,5
Veronica Powell,36801459,OKC,2023-08-07,20.61,412414899,5,3316855229,4
Veronica Powell,36801459,OKC,2023-08-07,30.39,4292258079,8,3974799142,1
Veronica Powell,36801459,OKC,2023-08-07,34.33,7324547834,1,9531552487,6
Veronica Powell,36801459,OKC,2023-08-07,24.02,542017014,2,2402083062,6
Veronica Powell,36801459,OKC,2023-08-07,31.79,5349776722,3,6883974722,4
Veronica Powell,36801459,OKC,2023-08-07,31.14,5736747381,5,2438313025,6
Veronica Powell,36801459,OKC,2023-08-07,30.11,2085030576,5,2918157819,4
Veronica Powell,36801459,OKC,2023-08-07,34.92,7703358487,7,4737706174,8
Wanda Stanton,4154277,STX,2023-08-07,24.79,5437237347,1,3267231541,4
Wanda Stanton,4154277,STX,2023-08-07,23.64,9437655429,6,6570271028,5
Wanda Stanton,4154277,STX,2023-08-07,25.48,3331346042,3,2142504457,6
Wanda Stanton,4154277,STX,2023-08-07,28.73,1465963860,1,20070814,6
Wanda Stanton,4154277,STX,2023-08-07,29.74,4012272189,6,1782887812,4
Wanda Stanton,4154277,STX,2023-08-07,24.58,7156135562,6,1206311369,1
Tami Cooke,14858504,DAL,2023-08-07,27.69,6189012676,4,5395632725,1
Tami Cooke,14858504,DAL,2023-08-07,27.76,4667207564,5,6159499316,2
Tami Cooke,14858504,DAL,2023-08-07,26.98,1386032716,1,1492429509,2
Tami Cooke,14858504,DAL,2023-08-07,23.62,7698130940,1,6235122337,1
Tami Cooke,14858504,DAL,2023-08-07,25.01,2754199451,1,8846344382,8
Tami Cooke,14858504,DAL,2023-08-07,25.86,6798845918,1,6332771467,5
Tami Cooke,14858504,DAL,2023-08-07,29.01,5280453030,4,2336605786,2
Tami Cooke,14858504,DAL,2023-08-07,34.03,2807418475,4,8849568933,3
Lori Glover,31638930,FTW,2023-08-07,20.9,5835071500,2,6629500742,2
Lori Glover,31638930,FTW,2023-08-07,32.41,4244101063,4,6600102974,7
Lori Glover,31638930,FTW,2023-08-07,25.64,3720078031,7,2150666412,8
Lori Glover,31638930,FTW,2023-08-07,26.41,8128442804,3,9713851447,1
Lori Glover,31638930,FTW,2023-08-07,33.62,2214511026,1,7229152297,6
Cassandra Mckinney,6676986,FTW,2023-08-07,28.59,1468112204,1,2246584886,2
Cassandra Mckinney,6676986,FTW,2023-08-07,25.29,5141615835,3,3802296497,3
Cassandra Mckinney,6676986,FTW,2023-08-07,34.45,53117989,1,6486806142,7
Cassandra Mckinney,6676986,FTW,2023-08-07,30.3,8128801984,6,4491420756,5
Cassandra Mckinney,6676986,FTW,2023-08-07,22.38,9112603117,5,3119410075,4
Cassandra Mckinney,6676986,FTW,2023-08-07,30.17,526209587,7,1564466085,5
Cassandra Mckinney,6676986,FTW,2023-08-07,31.68,8732305460,3,6209307654,1
Amanda Edwards,65745320,OKC,2023-08-07,22.28,154260615,7,4933805978,5
Amanda Edwards,65745320,OKC,2023-08-07,27.06,2992860375,2,2957535105,5
Amanda Edwards,65745320,OKC,2023-08-07,27.57,831868125,6,2682551281,4
Amanda Edwards,65745320,OKC,2023-08-07,29.54,3709092570,3,402832532,7
Amanda Edwards,65745320,OKC,2023-08-07,22.02,6234624498,2,6894096565,4
Amanda Edwards,65745320,OKC,2023-08-07,31.54,8214522283,1,5715229695,1
Amanda Edwards,65745320,OKC,2023-08-07,32.73,5617194370,2,1127665024,5
Amanda Edwards,65745320,OKC,2023-08-07,27.57,5908620651,2,3490800678,4
Stephanie Williams,94908655,STX,2023-08-07,21.57,4864797240,5,6451629572,5
Stephanie Williams,94908655,STX,2023-08-07,21.82,7514027725,2,8293653798,8
Sean Jensen,35869513,OKC,2023-08-07,23.55,1329036590,6,909867480,1
Sean Jensen,35869513,OKC,2023-08-07,27.11,7104843258,6,8899076044,6
Sean Jensen,35869513,OKC,2023-08-07,32.75,1358959760,4,554847673,7
Sean Jensen,35869513,OKC,2023-08-07,30.23,6770485291,1,5525885077,2
Sean Jensen,35869513,OKC,2023-08-07,30.55,1999017021,4,342088720,4
Sean Jensen,35869513,OKC,2023-08-07,22.13,4552230009,3,3001334610,1
Chris Strong,75702629,HOU,2023-08-07,34.04,1493604679,3,8963354799,3
Chris Strong,75702629,HOU,2023-08-07,21.52,650481585,1,5549537300,4
Chris Strong,75702629,HOU,2023-08-07,23.71,6719361149,7,347256782,1
Chris Strong,75702629,HOU,2023-08-07,20.48,5147607073,2,7934067054,3
Chris Strong,75702629,HOU,2023-08-07,34.31,1335828348,5,2429062353,2
Chris Strong,75702629,HOU,2023-08-07,31.05,7145201687,2,6795070013,2
Melody Morris,47601713,STX,2023-08-07,24.48,6026740676,1,8715699681,6
Melody Morris,47601713,STX,2023-08-07,23.27,7562462184,5,2054408440,5
Melody Morris,47601713,STX,2023-08-07,26.08,7388326767,3,6037025664,1
Melody Morris,47601713,STX,2023-08-07,32.53,8657941767,2,301251768,6
Brent Farmer,88724736,HOU,2023-08-07,22.3,1868102979,2,8230487492,8
Brent Farmer,88724736,HOU,2023-08-07,27.08,5561758045,6,8546141882,5
Brent Farmer,88724736,HOU,2023-08-07,34.76,3839282006,3,9760035635,6
Brent Farmer,88724736,HOU,2023-08-07,34.69,7003917060,4,3801826737,4
Brent Farmer,88724736,HOU,2023-08-07,23.18,7478116445,4,409652041,2
Brent Farmer,88724736,HOU,2023-08-07,31.76,7557890774,1,1561983241,5
Kaitlyn Riley,59208620,FTW,2023-08-07,22.31,598485958,6,6788196809,8
Kaitlyn Riley,59208620,FTW,2023-08-07,32.91,9220759734,7,1110622477,8
Kaitlyn Riley,59208620,FTW,2023-08-07,31.73,3296603567,8,443854710,3
Kaitlyn Riley,59208620,FTW,2023-08-07,26.39,1814866294,2,5806004290,5
Kaitlyn Riley,59208620,FTW,2023-08-07,25.12,1624366002,6,4086821700,8
Kaitlyn Riley,59208620,FTW,2023-08-07,28.18,4800900440,3,1539854822,8
Kaitlyn Riley,59208620,FTW,2023-08-07,23.29,8285333774,6,3641993444,5
Kaitlyn Riley,59208620,FTW,2023-08-07,24.27,4405265379,3,6262808676,7
Hunter Woods,75028321,DAL,2023-08-07,33.94,3586111666,7,1979845656,3
Hunter Woods,75028321,DAL,2023-08-07,22.61,4277428000,3,5330679701,2
Hunter Woods,75028321,DAL,2023-08-07,22.4,7609857934,1,6106030345,3
Hunter Woods,75028321,DAL,2023-08-07,34.49,7703713646,6,674579741,6
Jared Brown,52539361,FTW,2023-08-07,29.52,8835997960,8,3789736246,3
Jared Brown,52539361,FTW,2023-08-07,26.83,1746149419,3,2284910089,2
Jared Brown,52539361,FTW,2023-08-07,22.07,9968091893,5,1860547393,2
Jared Brown,52539361,FTW,2023-08-07,29.86,3763451302,6,6413241067,2
Jared Brown,52539361,FTW,2023-08-07,26.57,7301363142,3,6328979135,3
Jared Brown,52539361,FTW,2023-08-07,34.55,4374165748,5,2672513875,8
Tammy Martinez,70842924,DAL,2023-08-07,34.44,1200270756,1,88265141,5
Tammy Martinez,70842924,DAL,2023-08-07,24.07,8297380840,8,9963040970,7
Tammy Martinez,70842924,DAL,2023-08-07,22.62,3200766122,3,869769546,3
Tammy Martinez,70842924,DAL,2023-08-07,21.26,1930057478,6,8828917140,7
Tammy Martinez,70842924,DAL,2023-08-07,22.65,5687472196,1,4122582513,3
Tammy Martinez,70842924,DAL,2023-08-07,34.62,2116754839,6,8099746439,5
Tammy Martinez,70842924,DAL,2023-08-07,20.42,1218921174,7,1963299097,2
Amy Griffin,18363974,FTW,2023-08-07,25.11,7210708637,1,2167167455,7
Amy Griffin,18363974,FTW,2023-08-07,24.95,8471182018,6,9103311743,3
Amy Griffin,18363974,FTW,2023-08-07,31.72,1327815330,4,2813756338,1
Amy Griffin,18363974,FTW,2023-08-07,30.63,220800556,4,728329718,6
Susan Carlson,16135607,OKC,2023-08-07,33.99,1672698682,2,9362657078,6
Susan Carlson,16135607,OKC,2023-08-07,22.03,9376337629,7,8669057314,6
Susan Carlson,16135607,OKC,2023-08-07,30.93,7732953901,7,2551533040,4
Susan Carlson,16135607,OKC,2023-08-07,25.91,8831460573,1,6714509159,7
Susan Carlson,16135607,OKC,2023-08-07,28.36,8936098523,8,8526000008,1
Susan Carlson,16135607,OKC,2023-08-07,24.03,6299954214,2,3686211435,2
Susan Carlson,16135607,OKC,2023-08-07,26.22,3775704056,4,6711379490,4
Susan Carlson,16135607,OKC,2023-08-07,26.39,2105673977,5,1281112340,5
Aaron Gaines,52252216,SHV,2023-08-07,33.33,2532350832,4,4336860767,6
Aaron Gaines,52252216,SHV,2023-08-07,32.17,5971781104,8,4176654801,2
Aaron Gaines,52252216,SHV,2023-08-07,27.42,823500763,3,7602433950,3
Aaron Gaines,52252216,SHV,2023-08-07,26.03,5391900741,1,7915121850,1
Aaron Gaines,52252216,SHV,2023-08-07,22.51,8131914337,8,1523245557,4
Timothy Doyle,7543154,FTW,2023-08-07,31.53,4818238277,1,399573460,7
Timothy Doyle,7543154,FTW,2023-08-07,27.04,6999132611,5,5884927113,6
Timothy Doyle,7543154,FTW,2023-08-07,29.74,8447283830,2,1343947474,3
Timothy Doyle,7543154,FTW,2023-08-07,20.86,2619618902,2,2157148557,2
Timothy Doyle,7543154,FTW,2023-08-07,23.94,1194260278,6,2692925245,8
Timothy Doyle,7543154,FTW,2023-08-07,24.83,3714435014,4,1039115013,6
Timothy Doyle,7543154,FTW,2023-08-07,21.68,233911476,7,905926795,3
Monique Davis,39583203,STX,2023-08-07,26.02,3773935270,7,4813051646,4
Monique Davis,39583203,STX,2023-08-07,28.08,8058034496,6,7275963649,8
Monique Davis,39583203,STX,2023-08-07,28.15,8714947060,3,9413569197,4
Monique Davis,39583203,STX,2023-08-07,31.49,1562758723,7,8385225079,7
Monique Davis,39583203,STX,2023-08-07,26.15,380513110,8,2697593241,7
Monique Davis,39583203,STX,2023-08-07,29.54,2221947545,7,8428109549,3
Matthew Sanchez,96730712,FTW,2023-08-07,20.34,7429408088,5,556734012,6
Matthew Sanchez,96730712,FTW,2023-08-07,31.09,1121940580,6,9427093230,1
Matthew Sanchez,96730712,FTW,2023-08-07,25.07,7805400260,5,5781922588,3
Matthew Sanchez,96730712,FTW,2023-08-07,34.2,3580893812,6,6748124387,6
Matthew Sanchez,96730712,FTW,2023-08-07,21.47,37736772,8,1116278024,3
Matthew Sanchez,96730712,FTW,2023-08-07,22.59,2592878405,1,5592970950,8
Matthew Sanchez,96730712,FTW,2023-08-07,26.93,7299918452,3,6544023346,7
Seth Tran,26028559,SHV,2023-08-07,27.79,2341392991,5,6729554146,4
Seth Tran,26028559,SHV,2023-08-07,34.68,5390386418,6,1069970910,7
Seth Tran,26028559,SHV,2023-08-07,32.48,5998668729,3,5148490380,4
Jacob Taylor,82557048,SHV,2023-08-07,25.35,5570556274,8,9479974798,6
Jacob Taylor,82557048,SHV,2023-08-07,24.82,2105527086,5,8781147083,5
Jacob Taylor,82557048,SHV,2023-08-07,32.07,4126488212,2,1461612823,7
Jacob Taylor,82557048,SHV,2023-08-07,20.36,8034979322,8,7346299280,3
Jacob Taylor,82557048,SHV,2023-08-07,22.97,4492424857,7,6313234665,5
Jacob Taylor,82557048,SHV,2023-08-07,33.23,3733049930,4,3519070101,5
Jacob Taylor,82557048,SHV,2023-08-07,28.28,5042542796,3,3906168103,1
David West,97218182,FTW,2023-08-07,32.67,4110414076,4,6417989271,1
David West,97218182,FTW,2023-08-07,32.47,9094012225,5,3838832157,7
David West,97218182,FTW,2023-08-07,32.38,2851204524,3,9810602351,7
David West,97218182,FTW,2023-08-07,21.86,857100389,6,7178531332,5
David West,97218182,FTW,2023-08-07,33.07,7512114173,1,9858880931,5
David West,97218182,FTW,2023-08-07,28.98,3505410288,6,8006763954,2
Christina Hernandez,73867417,OKC,2023-08-07,30.98,4342030828,4,377834784,6
Christina Hernandez,73867417,OKC,2023-08-07,23.53,162299502,6,73221135,3
Christina Hernandez,73867417,OKC,2023-08-07,27.59,8659997682,8,5724693498,8
Christina Hernandez,73867417,OKC,2023-08-07,23.61,8453067869,3,5893245986,4
Christina Hernandez,73867417,OKC,2023-08-07,31.25,6724467305,7,8260007872,8
Christina Hernandez,73867417,OKC,2023-08-07,32.37,7131940632,1,2651522766,7
Christina Hernandez,73867417,OKC,2023-08-07,21.26,9911019415,4,1472998848,3
Christina Hernandez,73867417,OKC,2023-08-07,32.98,6194925670,4,3821525187,5
James Montoya,80808297,SHV,2023-08-07,27.66,910990504,1,6804423684,5
James Montoya,80808297,SHV,2023-08-07,32.7,1804044480,5,3245264664,4
James Montoya,80808297,SHV,2023-08-07,34.02,702697483,7,7751595909,3
James Montoya,80808297,SHV,2023-08-07,25.2,9703468517,2,7931634507,3
James Montoya,80808297,SHV,2023-08-07,32.12,3809807345,1,6230661439,8
James Montoya,80808297,SHV,2023-08-07,24.16,1348743343,4,4146403966,2
James Cook,28080912,HOU,2023-08-07,22.93,5457789393,1,1497446052,7
James Cook,28080912,HOU,2023-08-07,29.39,7102044392,5,8293334982,2
James Cook,28080912,HOU,2023-08-07,21.88,4455648418,8,5363023671,1
James Cook,28080912,HOU,2023-08-07,25.46,3609930280,1,7214519529,5
Lisa Cox,85448011,OKC,2023-08-07,24.02,3772489104,7,6591248138,6
Lisa Cox,85448011,OKC,2023-08-07,32.42,9472855169,2,5983039817,6
Lisa Cox,85448011,OKC,2023-08-07,30.09,8101884683,4,4389340450,4
Lisa Cox,85448011,OKC,2023-08-07,22.31,7370471438,5,514234350,2
Lisa Cox,85448011,OKC,2023-08-07,28.95,2050682192,7,7757667600,7
Lisa Cox,85448011,OKC,2023-08-07,32.07,3738056431,8,1561910610,8
James Thompson,54275980,SHV,2023-08-07,27.61,2683900961,3,2480842638,2
Brandy Miller,17426573,DAL,2023-08-07,28.64,8140156809,5,3374209538,1
Matthew Smith,33080142,STX,2023-08-07,32.29,5986981476,1,3942066307,1
Matthew Smith,33080142,STX,2023-08-07,33.05,33090173,3,3099879466,4
Matthew Smith,33080142,STX,2023-08-07,21.33,6554972967,3,8422830630,1
Jeffrey Smith,83152142,STX,2023-08-07,34.47,2076534310,6,5750249434,1
Jeffrey Smith,83152142,STX,2023-08-07,29.79,4265013,2,1253396016,6
Jeffrey Smith,83152142,STX,2023-08-07,27.85,1153326969,3,1381053172,8
Jeffrey Smith,83152142,STX,2023-08-07,28.46,4006840204,1,1814043555,8
Jeffrey Smith,83152142,STX,2023-08-07,31.96,522146194,6,9716363862,1
Jeffrey Smith,83152142,STX,2023-08-07,22.95,261218507,8,4732014995,3
Bobby Cummings,30700646,HOU,2023-08-07,28.87,1471270058,3,6644607816,3
Sean Robertson,63184988,HOU,2023-08-07,23.66,9631538303,6,6222498805,2
Sean Robertson,63184988,HOU,2023-08-07,30.43,6556555042,6,6548881659,1
Sean Robertson,63184988,HOU,2023-08-07,22.62,4192166973,1,1585010108,8
Sean Robertson,63184988,HOU,2023-08-07,30.86,3938956461,6,1636752380,8
Tammy Harris,75592235,STX,2023-08-07,27.16,4660687879,2,4963343365,4
Tammy Harris,75592235,STX,2023-08-07,20.44,9422560038,5,8945519356,7
Tammy Harris,75592235,STX,2023-08-07,26.28,4936164690,1,4330496117,4
Tammy Harris,75592235,STX,2023-08-07,21.69,9873530874,3,4031531505,4
Tammy Harris,75592235,STX,2023-08-07,29.04,9166668513,4,1728262971,3
Victoria Carlson,64573636,STX,2023-08-07,30.72,8453335620,6,884452669,5
Victoria Carlson,64573636,STX,2023-08-07,21.88,4403529499,6,6279222778,3
Victoria Carlson,64573636,STX,2023-08-07,27.63,8284479552,2,9191859414,1
Victoria Carlson,64573636,STX,2023-08-07,24.82,6907570310,1,7138188079,1
Victoria Carlson,64573636,STX,2023-08-07,31.28,2513673695,4,7269697943,8
Victoria Carlson,64573636,STX,2023-08-07,33.62,8235823290,1,6246422416,7
Victoria Carlson,64573636,STX,2023-08-07,26.04,9515789546,1,7145050543,1
Ryan Brown,56185271,FTW,2023-08-07,30.06,7363730233,7,1839845809,6
Ryan Brown,56185271,FTW,2023-08-07,34.09,9760276417,5,6148942006,1
Ryan Brown,56185271,FTW,2023-08-07,28.94,5762437083,7,2028365875,6
Ryan Brown,56185271,FTW,2023-08-07,26.1,6788533576,7,4421244140,5
Ryan Brown,56185271,FTW,2023-08-07,33.65,5756078556,4,1324175832,6
Ryan Brown,56185271,FTW,2023-08-07,33.64,5170367040,3,3953927906,1
Ryan Brown,56185271,FTW,2023-08-07,24.49,1434526422,5,9141723589,7
